Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Yahoo
TDE,Telephone and Data Systems Inc. 6.875% Senior Notes due 2059,$25.27,-0.03,-0.119%,0.00,United States,,6195,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TDE"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924784, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 25.34, ""fmt"": ""25.34""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Telephone and Data Systems, Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Telephone and Data Systems, Inc. SR NT 2059""}], ""error"": null}}"
TDF,Templeton Dragon Fund Inc. Common Stock,$23.487,-0.583,-2.422%,793957907.00,United States,,29261,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TDF"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 23.27, ""fmt"": ""23.27""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Templeton Dragon Fund, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Templeton Dragon Fund, Inc.""}], ""error"": null}}"
TDG,Transdigm Group Incorporated Transdigm Group Inc. Common Stock,$616.28,18.99,3.179%,33703686385.00,United States,2006,158279,Capital Goods,Military/Government/Technical,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TDG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 606.78, ""fmt"": ""606.78""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Transdigm Group Incorporated Tr"", ""triggerable"": true, ""longName"": ""TransDigm Group Incorporated""}], ""error"": null}}"
TDI,Telephone and Data Systems Inc. Sr Nt,$25.39,-0.09,-0.353%,0.00,United States,,7218,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TDI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924108, ""fmt"": ""3:48PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 25.63, ""fmt"": ""25.63""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Telephone and Data Systems, Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Telephone and Data Systems, Inc. SR NT 2045""}], ""error"": null}}"
TDJ,Telephone and Data Systems Inc. 7% Senior Notes due 2060,$25.21,-0.02,-0.079%,0.00,United States,,28979,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TDJ"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924779, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 25.32, ""fmt"": ""25.32""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Telephone and Data Systems, Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Telephone and Data Systems, Inc. PFD""}], ""error"": null}}"
TDOC,Teladoc Health Inc. Common Stock,$194.91,-3.86,-1.942%,29762756805.00,United States,2015,3246491,Health Care,Medical/Nursing Services,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TDOC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 198.76, ""fmt"": ""198.76""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Teladoc Health, Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Teladoc Health, Inc.""}], ""error"": null}}"
TDS,Telephone and Data Systems Inc. Common Shares,$22.7001,0.6701,3.042%,2589731828.00,United States,,593790,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TDS"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 23.06, ""fmt"": ""23.06""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Telephone and Data Systems, Inc"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Telephone and Data Systems, Inc.""}], ""error"": null}}"
TDW,Tidewater Inc. Common Stock,$14.155,-0.085,-0.597%,576329474.00,United States,2017,262153,Consumer Services,Marine Transportation,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TDW"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 12.98, ""fmt"": ""12.98""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""Tidewater Inc."", ""triggerable"": true, ""longName"": ""Tidewater Inc.""}], ""error"": null}}"
TDY,Teledyne Technologies Incorporated Common Stock,$394.00,3.14,0.803%,14586769652.00,United States,,122787,Capital Goods,Industrial Machinery/Components,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TDY"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615925053, ""fmt"": ""4:04PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 391.49, ""fmt"": ""391.49""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Teledyne Technologies Incorpora"", ""triggerable"": true, ""longName"": ""Teledyne Technologies Incorporated""}], ""error"": null}}"
TEAF,Tortoise Essential Assets Income Term Fund Common Shares of Beneficial Interest,$13.84,-0.07,-0.503%,186717198.00,,2019,38481,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TEAF"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924788, ""fmt"": ""3:59PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 13.985, ""fmt"": ""13.98""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Tortoise Essential Assets Incom"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Tortoise Essential Assets Income Term Fund""}], ""error"": null}}"
TECK,Teck Resources Ltd Ordinary Shares,$22.555,-0.265,-1.161%,11967683000.00,Canada,,3140173,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TECK"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 21.93, ""fmt"": ""21.93""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Teck Resources Ltd"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Teck Resources Limited""}], ""error"": null}}"
TEF,Telefonica SA Common Stock,$4.86,0.04,0.83%,26858454961.00,Spain,1988,1408146,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TEF"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 4.94, ""fmt"": ""4.9400""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Telefonica SA"", ""triggerable"": true, ""longName"": ""Telef\u00f3nica, S.A.""}], ""error"": null}}"
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,$7.42,-0.09,-1.198%,356148262.00,United States,1993,74756,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TEI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 7.43, ""fmt"": ""7.43""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Templeton Emerging Markets Inco"", ""triggerable"": true, ""longName"": ""Templeton Emerging Markets Income Fund""}], ""error"": null}}"
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,$131.24,-0.42,-0.319%,43425841387.00,Switzerland,,520331,Technology,Electronic Components,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TEL"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615925073, ""fmt"": ""4:04PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 134.0, ""fmt"": ""134.00""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""TE Connectivity Ltd. New Switze"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""TE Connectivity Ltd.""}], ""error"": null}}"
TEN,Tenneco Inc. Class A Voting Common Stock,$12.68,0.58,4.793%,1035819500.00,United States,,2234933,Capital Goods,Auto Parts:O.E.M.,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TEN"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 12.13, ""fmt"": ""12.13""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Tenneco Inc."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Tenneco Inc.""}], ""error"": null}}"
TEO,Telecom Argentina SA,$5.75,-0.06,-1.033%,4946586879.00,Argentina,,194075,Public Utilities,Telecommunications Equipment,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TEO"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 5.74, ""fmt"": ""5.74""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Telecom Argentina SA"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Telecom Argentina S.A.""}], ""error"": null}}"
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,$10.78,-0.25,-2.267%,11820397765.00,Israel,,18929503,Health Care,Major Pharmaceuticals,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TEVA"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 11.1, ""fmt"": ""11.10""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Teva Pharmaceutical Industries "", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Teva Pharmaceutical Industries Limited""}], ""error"": null}}"
TEX,Terex Corporation Common Stock,$47.015,0.715,1.544%,3262841000.00,United States,,322373,Capital Goods,Construction/Ag Equipment/Trucks,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TEX"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 46.83, ""fmt"": ""46.83""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Terex Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Terex Corporation""}], ""error"": null}}"
TFC,Truist Financial Corporation Common Stock,$59.81,0.90,1.528%,80575942943.00,United States,,3358488,Finance,Major Banks,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TFC"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 58.24, ""fmt"": ""58.24""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Truist Financial Corporation"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Truist Financial Corporation""}], ""error"": null}}"
TFII,TFI International Inc. Common Shares,$73.58,-0.32,-0.433%,6872223736.00,,,69797,,,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TFII"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 74.4, ""fmt"": ""74.40""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""TFI International Inc."", ""triggerable"": true, ""longName"": ""TFI International Inc.""}], ""error"": null}}"
TFSA,Terra Income Fund VI 7.00% Notes due 2026,$25.55,0.05,0.196%,0.00,,2021,9800,,,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TFSA"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615921874, ""fmt"": ""3:11PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 25.55, ""fmt"": ""25.55""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""shortName"": ""Terra Income Fund VI 7.00% Note"", ""region"": ""AU"", ""triggerable"": true}], ""error"": null}}"
TFX,Teleflex Incorporated Common Stock,$422.85,8.14,1.963%,19742786159.00,United States,,138709,Health Care,Medical/Dental Instruments,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TFX"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615925041, ""fmt"": ""4:04PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 419.81, ""fmt"": ""419.81""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Teleflex Incorporated"", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Teleflex Incorporated""}], ""error"": null}}"
TG,Tredegar Corporation Common Stock,$17.86,-0.25,-1.38%,598270136.00,United States,,84192,Capital Goods,Metal Fabrications,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TG"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 17.26, ""fmt"": ""17.26""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""Tredegar Corporation"", ""triggerable"": true, ""longName"": ""Tredegar Corporation""}], ""error"": null}}"
TGH,Textainer Group Holdings Limited Common Shares,$26.56,-0.54,-1.993%,1341168156.00,Bermuda,2007,320470,Technology,Diversified Commercial Services,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TGH"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 25.79, ""fmt"": ""25.79""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Textainer Group Holdings Limite"", ""triggerable"": true, ""longName"": ""Textainer Group Holdings Limited""}], ""error"": null}}"
TGI,Triumph Group Inc. Common Stock,$18.385,0.775,4.401%,1010775641.00,United States,1996,1422527,Capital Goods,Aerospace,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TGI"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 18.34, ""fmt"": ""18.34""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""exchange"": ""NYQ"", ""sourceInterval"": 15, ""region"": ""AU"", ""shortName"": ""Triumph Group, Inc."", ""triggerable"": true, ""longName"": ""Triumph Group, Inc.""}], ""error"": null}}"
TGNA,TEGNA Inc,$19.655,0.065,0.332%,4317340488.00,United States,,846062,Consumer Services,Broadcasting,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TGNA"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 19.72, ""fmt"": ""19.72""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""TEGNA Inc"", ""triggerable"": true, ""longName"": ""TEGNA Inc.""}], ""error"": null}}"
TGP,Teekay LNG Partners L.P.,$14.46,0.06,0.417%,1257314844.00,Bermuda,2005,195273,Consumer Services,Marine Transportation,"{""quoteResponse"": {""result"": [{""exchangeTimezoneName"": ""America/New_York"", ""fullExchangeName"": ""NYSE"", ""symbol"": ""TGP"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924802, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""regularMarketPrice"": {""raw"": 14.83, ""fmt"": ""14.83""}, ""marketState"": ""POST"", ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 2, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""shortName"": ""Teekay LNG Partners L.P."", ""region"": ""AU"", ""triggerable"": true, ""longName"": ""Teekay LNG Partners L.P.""}], ""error"": null}}"
TGS,Transportadora de Gas del Sur SA TGS Common Stock,$4.67,-0.02,-0.426%,705739805.00,Argentina,,71820,Public Utilities,Natural Gas Distribution,"{""quoteResponse"": {""result"": [{""fullExchangeName"": ""NYSE"", ""exchangeTimezoneName"": ""America/New_York"", ""symbol"": ""TGS"", ""gmtOffSetMilliseconds"": -14400000, ""exchangeDataDelayedBy"": 0, ""language"": ""en-AU"", ""regularMarketTime"": {""raw"": 1615924801, ""fmt"": ""4:00PM EDT""}, ""exchangeTimezoneShortName"": ""EDT"", ""quoteType"": ""EQUITY"", ""marketState"": ""POST"", ""regularMarketPrice"": {""raw"": 4.75, ""fmt"": ""4.7500""}, ""market"": ""us_market"", ""quoteSourceName"": ""Delayed Quote"", ""priceHint"": 4, ""tradeable"": false, ""sourceInterval"": 15, ""exchange"": ""NYQ"", ""region"": ""AU"", ""shortName"": ""Transportadora de Gas del Sur S"", ""triggerable"": true, ""longName"": ""Transportadora de Gas del Sur S.A.""}], ""error"": null}}"
